291,-0.616873,0.544222,-0.307779,0.252599,1.905307,9.616465,-0.127244,-0.171999,0.228156,21.732544,0.982745,-44.495148,-1.046731,989.708252,0.387685,-0.906103,0.169343,0.921432,0.375805,-0.098662,0.025758,0.194287,0.980606,-1.177641,-0.195531,-0.026261,13686.213 
296,-0.572699,0.381447,-0.080823,0.284632,1.886783,9.619222,-0.199149,-0.10329,0.215905,21.732544,0.982745,-44.795143,-1.046897,989.708252,0.384651,-0.907885,0.166697,0.922606,0.372461,-0.100357,0.029024,0.192398,0.980888,-1.181484,-0.193605,-0.029581,13686.225 
301,-0.55594,0.409437,0.083136,0.298131,1.867547,9.622566,-0.242825,-0.019134,0.206318,21.732544,0.982745,-44.795143,-1.046387,989.708252,0.380801,-0.909855,0.164786,0.924157,0.368644,-0.100179,0.030401,0.190437,0.981229,-1.185843,-0.191607,-0.030973,13686.237 
306,-0.656187,0.569071,0.200342,0.305518,1.844234,9.626829,-0.262,0.050641,0.213775,21.732544,0.982745,-45.245148,-1.050238,989.708252,0.379404,-0.910857,0.162454,0.924707,0.367386,-0.099727,0.031154,0.188059,0.981663,-1.187414,-0.189186,-0.031725,13686.250 
311,-0.603573,0.689224,0.507551,0.305044,1.806109,9.63407,-0.235901,0.11935,0.198328,21.732544,0.982745,-44.945145,-1.049351,989.708252,0.371604,-0.914555,0.159686,0.92787,0.360097,-0.096887,0.031106,0.184172,0.982402,-1.195698,-0.185229,-0.031652,13686.262 
316,-0.551485,0.719195,0.611287,0.298078,1.782097,9.638759,-0.195421,0.176342,0.183415,21.732544,0.982745,-44.945145,-1.050935,989.708252,0.368214,-0.916216,0.158011,0.929244,0.357107,-0.094762,0.030395,0.181723,0.98288,-1.199146,-0.182739,-0.030915,13686.274 
321,-0.449975,0.692155,0.523767,0.279172,1.751566,9.644919,-0.154408,0.207235,0.167436,21.732544,0.982745,-44.945145,-1.053893,989.708252,0.364483,-0.918022,0.156167,0.930775,0.354026,-0.091234,0.028468,0.17861,0.983508,-1.20273,-0.179574,-0.028937,13686.287 
326,-0.42717,0.714113,0.362022,0.262495,1.735126,9.648358,-0.128309,0.197647,0.140804,21.732544,0.832745,-44.945145,-1.057278,989.708252,0.357614,-0.920771,0.155859,0.933486,0.34767,-0.08792,0.026767,0.176934,0.983859,-1.209761,-0.17787,-0.027199,13686.299 
331,-0.335972,0.744794,0.192529,0.237414,1.713669,9.652842,-0.133103,0.180071,0.139206,21.732544,0.832745,-44.945145,-1.060465,989.693909,0.355632,-0.921703,0.154883,0.934312,0.346305,-0.084459,0.02421,0.174746,0.984316,-1.211393,-0.175647,-0.02459,13686.311 
336,-0.250483,0.732847,0.066264,0.221558,1.699973,9.65564,-0.148549,0.181136,0.111509,21.732544,0.982745,-44.945145,-1.061316,989.693909,0.359651,-0.920327,0.15378,0.932813,0.350639,-0.083138,0.022593,0.173349,0.984601,-1.206782,-0.174229,-0.022942,13686.324 
341,-0.171435,0.827976,-0.07512,0.197955,1.678213,9.659959,-0.161865,0.202974,0.088606,21.732544,0.982745,-44.945145,-1.064375,989.693909,0.357533,-0.921327,0.152734,0.933682,0.349101,-0.079782,0.020186,0.17113,0.985042,-1.208601,-0.171977,-0.02049,13686.336 
346,-0.231297,0.804111,0.003115,0.180358,1.662577,9.663007,-0.156006,0.21842,0.09553,21.732544,1.732745,-44.945145,-1.060654,989.693909,0.382379,-0.911791,0.149742,0.923822,0.374024,-0.081596,0.018391,0.169536,0.985352,-1.181521,-0.170358,-0.018663,13686.348 
351,-0.299561,0.811294,0.029034,0.150698,1.639855,9.667397,-0.136831,0.238127,0.081149,21.732544,1.732745,-45.245148,-1.0668,989.693909,0.382361,-0.911964,0.148734,0.923885,0.374646,-0.077952,0.015367,0.167219,0.9858,-1.181004,-0.168008,-0.015587,13686.361 
356,-0.273805,0.73851,0.148483,0.129809,1.626329,9.669984,-0.094221,0.206702,0.101389,21.732544,1.732745,-45.245148,-1.069306,989.693909,0.381541,-0.912374,0.148324,0.924257,0.374261,-0.075352,0.013237,0.165839,0.986064,-1.181523,-0.166609,-0.013423,13686.373 
361,-0.335988,0.852191,0.014558,0.101931,1.612447,9.672643,-0.040425,0.159831,0.112575,21.732544,1.732745,-45.395142,-1.073698,989.693909,0.381974,-0.912238,0.148046,0.924115,0.375215,-0.072287,0.010394,0.164424,0.986335,-1.180575,-0.165174,-0.010538,13686.385 
366,-0.329823,0.94779,-0.072111,0.088463,1.607966,9.673521,-0.004738,0.090056,0.12376,22.032545,1.732745,-45.245148,-1.069059,989.693909,0.376908,-0.914265,0.148526,0.926207,0.370452,-0.070048,0.009021,0.163967,0.986425,-1.185823,-0.164711,-0.009145,13686.398 
371,-0.273895,1.059744,-0.273687,0.07658,1.610067,9.673273,-0.002608,0.043717,0.117901,22.032545,1.732745,-45.245148,-1.070099,989.691833,0.378024,-0.913712,0.14909,0.925763,0.371718,-0.0692,0.007809,0.164181,0.986399,-1.184423,-0.164928,-0.007917,13686.410 
376,-0.123976,1.013523,-0.413121,0.074056,1.611772,9.673009,-0.011663,0.021879,0.10565,22.032545,1.732745,-45.395142,-1.071497,989.691833,0.379324,-0.913147,0.14925,0.925233,0.373027,-0.06924,0.007552,0.164355,0.986372,-1.182978,-0.165104,-0.007656,13686.422 
381,0.020726,1.151356,-0.427642,0.073349,1.613582,9.672712,-0.045218,0.005367,0.072627,22.032545,1.732745,-45.395142,-1.071493,989.691833,0.379665,-0.912977,0.149422,0.925094,0.373362,-0.069299,0.00748,0.16454,0.986342,-1.182598,-0.165291,-0.007583,13686.435 
386,0.156505,1.13893,-0.340768,0.073629,1.612997,9.672808,-0.073448,0.014955,0.045463,22.032545,1.582745,-45.545143,-1.073908,989.691833,0.375155,-0.914796,0.149692,0.926932,0.368911,-0.068574,0.007508,0.16448,0.986352,-1.187473,-0.165231,-0.007612,13686.447 
391,0.09656,1.128477,-0.279508,0.073592,1.611216,9.673105,-0.090492,0.008563,0.023625,22.482544,1.582745,-45.545143,-1.066722,989.691833,0.368484,-0.917451,0.150013,0.929604,0.362341,-0.067426,0.007504,0.164298,0.986382,-1.194657,-0.165047,-0.007608,13686.459 
396,0.01585,1.072323,-0.053618,0.073001,1.601247,9.674765,-0.088362,-0.002622,0.002852,22.482544,1.582745,-45.545143,-1.067157,989.691833,0.366898,-0.918218,0.149204,0.930231,0.360853,-0.066743,0.007444,0.163282,0.986551,-1.196345,-0.164016,-0.007545,13686.472 
401,0.035152,1.072281,0.104268,0.072959,1.593234,9.676087,-0.067056,-0.007416,-0.005137,22.632544,1.582745,-45.545143,-1.065049,989.691833,0.363522,-0.919644,0.148685,0.931556,0.357576,-0.065901,0.00744,0.162465,0.986686,-1.199965,-0.163188,-0.00754,13686.484 
406,-0.106648,1.199647,0.28467,0.073158,1.583141,9.677743,-0.034033,0.001106,-0.006735,22.632544,1.582745,-45.545143,-1.065409,989.691833,0.361866,-0.920434,0.147834,0.9322,0.356007,-0.065285,0.00746,0.161435,0.986855,-1.201737,-0.162145,-0.007559,13686.496 
411,-0.260183,1.288195,0.329291,0.073428,1.579239,9.678378,0.003251,-0.007416,0.001787,22.632544,1.582745,-45.545143,-1.065529,989.695435,0.361213,-0.920744,0.147499,0.932453,0.355384,-0.065063,0.007488,0.161038,0.98692,-1.202439,-0.161742,-0.007587,13686.509 
416,-0.235312,1.272166,0.369351,0.074397,1.579506,9.678328,0.047992,-0.020199,0.008179,22.632544,1.582745,-45.395142,-1.064183,989.695435,0.360358,-0.921071,0.147549,0.932783,0.354524,-0.065029,0.007586,0.161065,0.986915,-1.203371,-0.161769,-0.007687,13686.521 
421,-0.145934,1.23552,0.151283,0.076758,1.583967,9.67758,0.065036,-0.028721,-0.009931,22.632544,1.582745,-45.395142,-1.063792,989.695435,0.360938,-0.920796,0.147847,0.932557,0.35503,-0.065506,0.007827,0.16152,0.986838,-1.202792,-0.16223,-0.007931,13686.533 
426,-0.020494,1.399441,-0.05991,0.080656,1.599416,9.675007,0.059178,-0.05482,-0.034432,22.632544,1.582745,-45.245148,-1.061594,989.695435,0.362359,-0.92004,0.149075,0.932003,0.356268,-0.066666,0.008225,0.163095,0.986576,-1.201346,-0.163827,-0.008336,13686.546 
431,-0.063072,1.39034,-0.10296,0.084425,1.611717,9.672933,0.04959,-0.025525,-0.055205,22.932545,1.582745,-44.945145,-1.0534,989.695435,0.358351,-0.921393,0.150396,0.933547,0.35217,-0.066827,0.008609,0.164349,0.986365,-1.205715,-0.165098,-0.008728,13686.558 
436,-0.110247,1.460333,-0.330371,0.083175,1.674349,9.662299,0.018165,-0.082517,-0.065857,22.932545,1.582745,-44.945145,-1.051165,989.695435,0.368333,-0.91657,0.155659,0.929655,0.361591,-0.070662,0.008482,0.170736,0.98528,-1.195037,-0.171577,-0.008608,13686.570 
441,-0.213653,1.310764,-0.339258,0.084129,1.709913,9.656061,-0.015391,-0.079321,-0.084499,22.932545,1.732745,-44.795143,-1.047226,989.695435,0.378013,-0.912177,0.158237,0.925761,0.370851,-0.073737,0.008579,0.174363,0.984644,-1.184651,-0.175258,-0.008712,13686.583 
446,-0.247878,1.291942,-0.311881,0.089325,1.735016,9.651535,-0.039359,-0.082517,-0.091424,22.932545,1.582745,-45.395142,-1.052007,989.695435,0.380076,-0.910969,0.160243,0.92491,0.372604,-0.075542,0.009109,0.176922,0.984183,-1.182538,-0.177859,-0.009255,13686.595 
451,-0.334034,1.278746,-0.264852,0.09171,1.747712,9.649221,-0.050545,-0.066538,-0.081304,22.932545,1.582745,-45.395142,-1.05128,989.69574,0.381905,-0.910035,0.1612,0.924154,0.374267,-0.076572,0.009352,0.178217,0.983947,-1.180616,-0.179174,-0.009504,13686.607 
456,-0.282512,1.163808,0.009071,0.096791,1.745102,9.649645,-0.068654,-0.081985,-0.082369,22.932545,1.582745,-44.945145,-1.04714,989.69574,0.378527,-0.911473,0.16104,0.925538,0.370877,-0.076355,0.00987,0.177951,0.98399,-1.184357,-0.178904,-0.01003,13686.619 
461,-0.194382,1.17645,0.066894,0.105851,1.737033,9.651005,-0.083568,-0.094768,-0.086097,22.932545,1.582745,-44.945145,-1.046599,989.69574,0.376718,-0.912391,0.160085,0.926265,0.369011,-0.076575,0.010794,0.177128,0.984129,-1.186465,-0.178068,-0.010967,13686.632 
466,-0.246896,1.197547,0.242322,0.112957,1.72973,9.652236,-0.113928,-0.081452,-0.08876,22.932545,1.582745,-44.945145,-1.046211,989.69574,0.37515,-0.913181,0.159257,0.926893,0.367408,-0.076689,0.011518,0.176383,0.984254,-1.188275,-0.177311,-0.011702,13686.644 
471,-0.112826,1.305225,0.34141,0.123281,1.714429,9.65484,-0.153343,-0.07293,-0.124447,22.932545,1.582745,-44.945145,-1.045826,989.69574,0.372145,-0.914685,0.15767,0.928089,0.364402,-0.076558,0.012571,0.174823,0.98452,-1.191678,-0.175726,-0.012768,13686.656 
476,-0.002681,1.362497,0.45107,0.12849,1.700185,9.65729,-0.194355,-0.076658,-0.179841,22.932545,1.582745,-44.945145,-1.04588,989.69574,0.369615,-0.915939,0.156335,0.929093,0.361937,-0.076081,0.013102,0.173371,0.98477,-1.194475,-0.174251,-0.013304,13686.669 
