index,time,x,y,地磁Y,地磁Z,磁偏角,气压,步长,单步转动角,偏航角,俯仰角,滚转角
4571,13741.89,118.348099080759,-51.19548504801,16.279215731929,-43.528954108422,-1.21291501360748,989.152771,0.574490845506631,0.0344182801505915,-2.75645,-0.062294,-0.006665
4593,13742.16,118.348099080759,-51.19548504801,15.851625740309,-42.902275374431,-1.21687196111941,989.153442,0,0.00868934282099218,-2.802019,-0.059407,-0.00113
4639,13742.73,118.354583867422,-51.35860243467,13.932951082413,-41.611550503883,-1.24769601477393,989.145142,0.163246238207351,0.0315509511289347,-2.81289,-0.038216,0.006935
4668,13743.09,118.363557746059,-51.4986360029911,12.559755726944,-41.020692288117,-1.27367860019374,989.151245,0.140320813689712,0.0242618456608313,-2.812437,-0.008097,0.006666
4733,13743.89,118.336351035903,-52.2414711944766,13.277557025655,-40.242335071603,-1.25210285278107,989.163574,0.743333254191423,-0.100605394304657,-2.395844,-0.050371,-0.109108
4777,13744.43,118.264859639337,-52.9190428288677,16.903299239593,-41.387435846718,-1.18305572689629,989.155151,0.681332767092834,-0.0685131205615642,-2.11805,-0.076116,-0.056173
4826,13745.03,118.250689985637,-53.507796741443,17.852900543421,-40.184780883312,-1.15271751172432,989.137939,0.588924399782051,0.0810597094942348,-2.127346,-0.054786,-0.09746
4860,13745.45,118.233247465711,-54.0836818624299,20.449102900691,-41.020608608242,-1.10834300373763,989.14624,0.576149211641835,-0.00621638940994094,-1.972947,-0.085245,-0.075502
4903,13745.98,118.232592324944,-54.6840076961442,26.25005573067,-40.298993597309,-0.993449899977592,989.144226,0.600326191194513,0.0291876284271908,-2.075329,-0.101758,-0.054475
4940,13746.44,118.19482702644,-55.2375265672452,30.116376943801,-41.421543563062,-0.942132406670827,989.157959,0.55480569430756,-0.0670307817006166,-2.036378,-0.044929,-0.027427
4987,13747.02,118.184831435728,-55.4820816060082,36.356309559605,-41.088530122773,-0.846426685146049,989.141846,0.244759226216417,0.0272722663369417,-2.370532,-0.024371,-0.036776
5022,13747.45,118.14813168034,-56.0380198982974,40.959935734344,-43.000160059812,-0.809693310674229,989.152039,0.557148325743593,-0.0250686139126052,-2.414679,-0.018986,-0.01614
5063,13747.96,118.125801447675,-56.6617552825112,43.815886441949,-39.775945893906,-0.737106369387284,989.159485,0.624134976436314,0.0301329099075512,-2.687986,-0.045867,-0.047383
5101,13748.43,118.127261826913,-57.1881605649993,46.024876913745,-37.762577096957,-0.687105712783743,989.160889,0.526407308211922,0.0385597692811773,-2.748932,-0.057366,-0.069156
5140,13748.91,118.268677247886,-57.7124195233309,46.295497415884,-34.834404617569,-0.645058405653675,989.161682,0.542997031925694,0.260698460570024,-3.088135,-0.064146,-0.073477
5182,13749.43,118.407867023361,-57.9318163010217,46.032436981577,-31.976365709183,-0.607125351978179,989.154968,0.25982444007,0.301872118651798,2.842492,-0.05457,-0.044615
5223,13749.93,118.589918040529,-58.0484696983397,48.274306533854,-25.885890219588,-0.492205923361628,989.15686,0.216218842744907,0.435590043331051,2.281655,-0.088689,-0.035131
5263,13750.42,119.158571334806,-58.2160751329882,45.282870323102,-26.1356705118,-0.523459525347264,989.16748,0.592839059792321,0.333236404386312,1.926963,-0.07757,0.010912
5312,13751.03,119.750092525653,-58.2309197274509,43.039599224781,-29.395989825386,-0.599224325573138,989.170776,0.591707428722571,0.261534698677272,1.585401,-0.108815,0.029135
5349,13751.48,120.347792077439,-58.251365743742,39.761828511222,-31.214496192392,-0.665550174704324,989.16217,0.598049156664852,-0.009104156274215,1.63691,-0.106083,0.044494
5389,13751.98,120.967408834554,-58.2196255576427,36.383909240158,-36.547156000934,-0.78763653037589,989.153442,0.62042917815991,0.0853752927617182,1.522351,-0.095123,0.024967
5430,13752.48,121.634961023558,-58.25383979506,31.260820793341,-44.771069721394,-0.961254513333967,989.160767,0.66842840984342,-0.102389245813662,1.779562,-0.041196,0.025962
5470,13752.98,122.230591240871,-58.2819564583896,31.585400863598,-45.875537184455,-0.96782886966788,989.166992,0.596293470141466,0.0040385867981486,1.895643,-0.066725,-0.005197
5503,13753.38,122.764509790967,-58.3269727646289,32.800659334061,-43.248393222108,-0.921925035422579,989.154175,0.53581292067644,-0.0369442396841814,2.059202,-0.073315,-0.007202
5546,13753.91,123.378842609973,-58.3665428792847,35.723899713346,-39.239468103759,-0.832260978864366,989.162964,0.615605885678036,0.0197914518947915,2.153173,-0.108097,-0.054986
5589,13754.45,123.632158200568,-58.3707047872017,35.870507980259,-31.70556288991,-0.723842597055469,989.172607,0.253349777809465,0.0478944132994678,2.168869,-0.07173,-0.027661
5631,13754.96,124.191327926078,-58.3594630013566,34.687505112861,-26.278623239385,-0.648335840593193,989.180786,0.559282718913791,0.0365299735535972,2.08815,-0.040951,-0.061748
5671,13755.46,124.742249877483,-58.2869728936818,32.077697422641,-23.348987905045,-0.629198934320071,989.167786,0.555670596892912,0.110726352073585,1.974833,-0.074658,0.003457
5714,13755.99,125.302739501711,-58.2560875813096,30.122164099424,-20.467985194529,-0.596834100020233,989.159851,0.561339933896492,-0.0757795774197831,2.007434,-0.018613,-0.055038
5752,13756.46,125.84527523705,-58.2260169864209,27.515556533573,-19.801735581681,-0.623796467233509,989.156067,0.543368442952775,0.000320872621755621,1.978553,-0.051555,-0.037788
5795,13756.99,126.102536459453,-58.2115652581411,26.889676107583,-16.82767793817,-0.559177559604813,989.162964,0.257666817814266,0.000746964647277442,1.743675,-0.023356,-0.113937
5832,13757.44,126.726917174632,-58.1716141567744,30.074945697083,-19.75453492078,-0.581171137006665,989.17157,0.625657548494662,0.00778172656318177,1.633987,-0.074652,-0.023567
5874,13757.96,127.280342393746,-58.196661190431,33.651629672753,-21.053347049413,-0.559049614752146,989.166199,0.553991721099167,-0.109125400555997,1.679926,-0.007232,-0.076875
5915,13758.47,127.94854848616,-58.1889078660018,35.20909181004,-22.98708129731,-0.578392570185987,989.164063,0.66825107256092,0.056830017579119,1.633246,-0.05761,0.045441
5954,13758.95,128.548533533162,-58.2038463891079,37.117343207916,-26.321289053654,-0.616832029958328,989.162964,0.600170989050623,-0.0364956885604216,1.613164,-0.074132,-0.065606
5994,13759.44,129.12638030279,-58.2041556452109,38.734596314603,-27.552290145243,-0.618276039283979,989.170776,0.577846852383535,0.0243578289944716,1.66852,-0.10023,-0.006231
6036,13759.96,129.659417319266,-58.2036447394057,40.436446493023,-27.232107248273,-0.592687169096346,989.177185,0.53303726132189,0.00149366760785247,1.647447,-0.037575,0.00369
6078,13760.48,130.32744765722,-58.1197226118925,39.053230708513,-30.304387312772,-0.659919822712465,989.154175,0.6732811121021,0.124013054110227,1.575377,-0.02602,-0.008787
6118,13760.97,130.859921543508,-58.0506560745587,38.535655275479,-29.311410939074,-0.650270252040434,989.14624,0.536934471009598,0.00401707694228314,1.559615,-0.042581,-0.059867
6160,13761.49,131.434660363018,-57.9913905494885,36.908892207802,-28.814191080692,-0.662851579660366,989.156067,0.577786390557756,-0.0262344687744813,1.66248,-0.078108,-0.000477
6203,13762.02,131.994220251876,-57.9772306732135,34.008880890611,-25.827318715556,-0.649508189638211,989.162964,0.559739020717756,-0.0774541611887482,1.661123,-0.081778,-0.031959
6243,13762.51,132.594670419476,-57.9805069703529,32.686163522443,-24.95926836257,-0.652150643164581,989.165771,0.600459105930061,-0.0307563289650264,1.669527,-0.054118,-0.001637
6285,13763.03,133.166272829477,-57.9387202581623,33.286232397656,-24.879934040223,-0.641869801581212,989.170471,0.573127773218542,0.0784310398776737,1.479225,-0.082517,-0.063418
6328,13763.56,133.857545809239,-57.8715242202864,33.60111012643,-27.536656489942,-0.686528339056749,989.169495,0.694531237638444,0.0239270892521206,1.471189,-0.020264,0.025589
6372,13764.1,134.396419305656,-57.804451150498,36.335595775396,-28.486635209226,-0.664900374358661,989.163757,0.543031713467581,0.0269303926689169,1.392642,-0.028223,-0.047002
6411,13764.58,134.997023370991,-57.7557511355052,35.100798752286,-28.991664681352,-0.690367756001725,989.170105,0.602575252360298,-0.0429241252356415,1.51746,-0.009948,-0.0075
