index,time,x,y,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,²½³¤,µ¥²½×ª¶¯½Ç,Æ«º½½Ç,¸©Ñö½Ç,¹ö×ª½Ç,,,,,,,,,,,,,,,,,,,,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32713197,-33.11882076,-1.137355473,997.245117,-2.775039,-0.053796,-0.074793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.22998339,-33.16359804,-1.140286714,997.245117,-2.779356,-0.055799,-0.071814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16537306,-33.20737311,-1.142395487,997.245117,-2.774288,-0.058435,-0.068697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.10043478,-33.23698065,-1.144350468,997.245117,-2.776154,-0.059941,-0.067162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.29369395,-33.29493096,-1.140202448,997.245117,-2.78567,-0.061952,-0.065087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.28918441,-33.31181256,-1.140506502,997.241699,-2.778683,-0.063209,-0.063502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20190084,-33.35175097,-1.143125311,997.241699,-2.782254,-0.065055,-0.060974
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15267859,-33.37414887,-1.144600734,997.241699,-2.783992,-0.066146,-0.059677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26786271,-33.81008349,-1.146631577,997.241699,-2.75586,-0.06673,-0.058593
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.31221562,-33.79002159,-1.145319384,997.241699,-2.756212,-0.065459,-0.05895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85309218,-33.80129125,-1.132247873,997.241699,-2.704252,-0.060213,-0.0605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.01196912,-33.7263313,-1.12754247,997.241699,-2.707738,-0.055258,-0.061008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.99588489,-33.63283678,-1.126855946,997.241699,-2.689632,-0.050496,-0.059652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.26293683,-33.62741849,-1.120337299,997.236694,-2.720643,-0.045854,-0.053856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.21337925,-33.65134128,-1.121810509,997.236694,-2.732364,-0.044869,-0.04796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2552839,-34.02189562,-1.125074964,997.236694,-2.74433,-0.045431,-0.038149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.52512558,-33.98748644,-1.118239792,997.236694,-2.756366,-0.040243,-0.031266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42521856,-34.03588444,-1.12117726,997.236694,-2.771579,-0.040198,-0.023181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.83063222,-34.04104265,-1.111621259,997.236694,-2.714386,-0.04006,-0.018206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74503795,-34.08323185,-1.114134183,997.236694,-2.72711,-0.039736,-0.011327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72587364,-34.71061026,-1.121760625,997.236694,-2.72497,-0.039942,-0.007458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.80655281,-34.90622364,-1.122076412,997.240784,-2.706109,-0.041384,-0.003666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74776668,-34.93447795,-1.12375997,997.240784,-2.706179,-0.04289,-0.002911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87961655,-35.25773463,-1.124293328,997.240784,-2.676283,-0.045383,-0.00462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89201095,-34.95762051,-1.120667486,997.240784,-2.671503,-0.04652,-0.006929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95827923,-34.92550413,-1.118770749,997.240784,-2.664215,-0.046484,-0.011022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.77177023,-34.74602404,-1.12108742,997.240784,-2.693015,-0.045259,-0.013483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.86872863,-34.69906233,-1.118295122,997.240784,-2.690833,-0.043225,-0.015693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96606671,-34.62239291,-1.115155189,997.240784,-2.69776,-0.039249,-0.018235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05479592,-34.57877337,-1.112590826,997.233887,-2.697273,-0.037048,-0.019576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15003477,-34.53160296,-1.109834301,997.233887,-2.69886,-0.034224,-0.020058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.32797396,-34.50197247,-1.105365191,997.233887,-2.684994,-0.032596,-0.019843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36624902,-34.4827458,-1.104255789,997.233887,-2.68714,-0.031121,-0.019354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36873284,-34.4814879,-1.104183677,997.233887,-2.688293,-0.030799,-0.018856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36345898,-34.48414837,-1.104336671,997.233887,-2.690243,-0.030501,-0.017892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35848695,-34.48665374,-1.104480875,997.233887,-2.692396,-0.030152,-0.016839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3622737,-34.48475622,-1.104371171,997.233887,-2.698028,-0.028813,-0.014294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49617803,-34.47897192,-1.101210561,997.235779,-2.687878,-0.027528,-0.011869
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.46654859,-34.49398596,-1.102069661,997.235779,-2.697649,-0.026123,-0.006972
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48572625,-34.51617366,-1.101886527,997.235779,-2.69629,-0.025898,-0.003442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.73584122,-34.55776431,-1.096626323,997.235779,-2.665029,-0.026477,0.000829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.66670153,-34.59316037,-1.098625989,997.235779,-2.66801,-0.027543,0.00313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.18716767,-34.77076457,-1.111719598,997.235779,-2.638707,-0.029228,0.005271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03092948,-34.84754866,-1.116207915,997.235779,-2.640581,-0.032698,0.00828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29684833,-35.3685682,-1.11595045,997.235779,-2.653548,-0.035382,0.010176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19815101,-36.36795823,-1.129068558,997.233887,-2.658402,-0.039934,0.013282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04500716,-36.43996372,-1.133275116,997.233887,-2.659596,-0.043376,0.015777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84876518,-36.56617847,-1.139018479,997.233887,-2.654766,-0.049127,0.020499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73243908,-36.36163627,-1.139519443,997.233887,-2.669175,-0.053393,0.024006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42432519,-36.50185345,-1.147976777,997.233887,-2.672011,-0.060283,0.02912
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62195111,-36.62228987,-1.144724414,997.233887,-2.684529,-0.065169,0.031839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34106997,-36.74852142,-1.152381278,997.233887,-2.682357,-0.072433,0.034428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38764405,-36.83561668,-1.152203475,997.233887,-2.695236,-0.076922,0.034969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06010666,-36.97033033,-1.138458186,997.237976,-2.710079,-0.081906,0.033252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03224488,-36.98318154,-1.139211753,997.237976,-2.704091,-0.083788,0.030979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86187838,-37.05215269,-1.121592109,997.237976,-2.716755,-0.085228,0.026872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77023306,-36.37084776,-1.094368365,997.237976,-2.730915,-0.085973,0.02367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.78172884,-36.36492099,-1.094052361,997.237976,-2.721468,-0.08774,0.018865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14876768,-36.56944306,-1.088425841,997.237976,-2.72506,-0.089759,0.016292
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09541717,-36.59733226,-1.0898842,997.237976,-2.719584,-0.092297,0.014171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06922153,-36.00814524,-1.083765092,997.237976,-2.723346,-0.093728,0.012265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.66110507,-35.25863272,-1.062117627,997.239502,-2.754577,-0.081563,0.017672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87270381,-35.13982218,-1.056106397,997.239502,-2.768821,-0.072926,0.023106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.60847498,-35.1565333,-1.062024265,997.239502,-2.797097,-0.074413,0.023567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.52672128,-35.34486634,-1.066064312,997.239502,-2.794657,-0.076742,0.022954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.51474296,-35.35146648,-1.066403002,997.239502,-2.791084,-0.077761,0.021138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56409082,-35.32420049,-1.065006782,997.239502,-2.782939,-0.078089,0.016216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.64303169,-35.28033948,-1.062770345,997.239502,-2.77686,-0.077255,0.012088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36618716,-35.17536106,-1.067522394,997.239502,-2.834477,-0.074264,0.006222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59757871,-35.10013916,-1.061577662,997.237976,-2.816657,-0.071111,0.003199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.82544131,-34.97195708,-1.055074205,997.237976,-2.815822,-0.065131,0.000574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58905769,-34.88675601,-1.059163693,997.237976,-2.851611,-0.061177,0.000387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.57290122,-34.94946901,-1.060281898,997.237976,-2.885442,-0.056245,0.001634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.64362114,-34.9097868,-1.058257472,997.237976,-2.887884,-0.053933,0.002476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67337677,-35.18388635,-1.060948675,997.237976,-2.889076,-0.052485,0.0029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.71312055,-35.16163563,-1.059818738,997.237976,-2.888374,-0.051495,0.002217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.73407914,-35.29549449,-1.060985461,997.228577,-2.886162,-0.051022,0.000822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.78108913,-35.10233317,-1.05762756,997.228577,-2.888744,-0.049603,-0.00247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.85287947,-35.06181003,-1.055581566,997.228577,-2.885086,-0.048162,-0.005057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.97252153,-34.99374528,-1.052165319,997.228577,-2.878761,-0.045813,-0.00953
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.05154409,-35.09503966,-1.051709592,997.228577,-2.874652,-0.044079,-0.012412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.20355748,-35.00772842,-1.047372472,997.228577,-2.868819,-0.040821,-0.016907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.09976085,-35.24816313,-1.052549919,997.228577,-2.906822,-0.037874,-0.020602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32155073,-35.12073038,-1.046245911,997.228577,-2.898131,-0.032963,-0.027078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37854734,-34.74376028,-1.040333917,997.239197,-2.913897,-0.029509,-0.031742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.62625904,-34.59730616,-1.033189594,997.239197,-2.905685,-0.023695,-0.03821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79327922,-34.49716322,-1.028354795,997.239197,-2.901682,-0.019573,-0.041727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.81121104,-34.39518873,-1.026663305,997.239197,-2.946507,-0.013211,-0.045903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74449483,-34.32459366,-1.02717533,997.239197,-2.957983,-0.009444,-0.047454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.84370987,-34.26438827,-1.024281688,997.239197,-2.957994,-0.006598,-0.047978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90999376,-34.22401318,-1.022346514,997.239197,-2.958174,-0.004675,-0.048224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90417933,-34.2275663,-1.022516416,997.239197,-2.957176,-0.004954,-0.048795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.76624955,-34.28596687,-1.026212417,997.239502,-2.973276,-0.007198,-0.051578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70567917,-34.32259534,-1.027978295,997.239502,-2.967632,-0.009521,-0.054654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.60251975,-34.38459582,-1.030980893,997.239502,-2.958269,-0.013483,-0.059695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.53884323,-34.42268402,-1.032831945,997.239502,-2.953476,-0.015835,-0.062192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.71194448,-36.25338397,-1.072781976,997.239502,-2.936839,-0.018542,-0.063727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.65959134,-36.28177411,-1.074225191,997.239502,-2.936979,-0.019939,-0.063356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59878599,-36.31468027,-1.075900629,997.239502,-2.938136,-0.02145,-0.062393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5606203,-36.33525073,-1.076951286,997.239502,-2.939418,-0.022339,-0.061494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48015204,-37.12225001,-1.087540019,997.237976,-2.941562,-0.02378,-0.058679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4185091,-37.00587008,-1.087552134,997.237976,-2.946448,-0.025,-0.056036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.31191639,-37.06162849,-1.090430616,997.237976,-2.954713,-0.026993,-0.05118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32969602,-37.07588134,-1.090211035,997.237976,-2.939807,-0.028027,-0.046706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.46889556,-37.10287577,-1.087563048,997.237976,-2.936156,-0.028773,-0.041172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35531804,-37.16221506,-1.090621346,997.237976,-2.955024,-0.029821,-0.030741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.55066518,-37.19877111,-1.086900336,997.237976,-2.932711,-0.030988,-0.022929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36439948,-37.29607978,-1.091901159,997.237976,-2.952726,-0.033786,-0.011496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.76895288,-36.79845758,-1.056966705,997.236206,-2.932917,-0.035705,-0.005223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39491936,-35.97200141,-1.034234327,997.236206,-2.907243,-0.031113,-0.002942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.28164104,-36.03911743,-1.037380251,997.236206,-2.913955,-0.033244,0.00174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.00942181,-36.10981867,-1.043851594,997.236206,-2.864101,-0.035342,0.008736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.33977845,-36.16792216,-1.03774777,997.236206,-2.833495,-0.035872,0.013939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.24547592,-36.22338407,-1.040352968,997.236206,-2.847312,-0.035896,0.022656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.41625889,-36.31150769,-1.017730027,997.236206,-2.837802,-0.03561,0.028471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.35017219,-36.352232,-1.019549121,997.236206,-2.84906,-0.035264,0.035793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.40891934,-36.23535146,-1.016937639,997.242188,-2.841355,-0.035217,0.039265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11980442,-36.10885574,-1.021173276,997.242188,-2.856416,-0.036191,0.042398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05895523,-36.14603554,-1.022857258,997.242188,-2.856761,-0.037743,0.043089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06131831,-36.35488766,-1.025368252,997.242188,-2.842439,-0.040016,0.042808
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06957219,-36.45175532,-1.026381979,997.242188,-2.818454,-0.044242,0.041209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98247153,-36.50434793,-1.028769731,997.242188,-2.815139,-0.047154,0.040042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.97316392,-36.568264,-1.029729508,997.242188,-2.820091,-0.050567,0.038809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92858815,-36.5950377,-1.030948348,997.242188,-2.81865,-0.052001,0.038361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90474473,-36.60932199,-1.031599857,997.240417,-2.817759,-0.052792,0.038053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.91234072,-36.60473107,-1.031391816,997.240417,-2.8178,-0.052588,0.038008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.940167,-36.58809032,-1.030631834,997.240417,-2.8185,-0.051732,0.038169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.15958538,-36.58349982,-1.026176999,997.240417,-2.814688,-0.050868,0.038174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51010741,-36.55782203,-1.018883734,997.240417,-2.819048,-0.049133,0.037623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57000095,-36.52087139,-1.017244533,997.240417,-2.818832,-0.047627,0.036958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.64731913,-36.47297267,-1.015126017,997.240417,-2.817673,-0.045859,0.035564
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.63213496,-36.48241093,-1.015542451,997.240417,-2.815883,-0.046618,0.034617
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6302829,-36.62816562,-1.017363595,997.247803,-2.817599,-0.046127,0.035522
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.77826218,-36.63143915,-1.01448504,997.247803,-2.822769,-0.045357,0.037337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.74493587,-36.65214668,-1.015394623,997.247803,-2.825443,-0.045686,0.039252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87061832,-36.73119998,-1.013889927,997.247803,-2.837138,-0.048363,0.041097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07237913,-36.7358262,-1.009998102,997.247803,-2.833586,-0.047863,0.041413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.10871015,-36.71300101,-1.009009035,997.247803,-2.833167,-0.047006,0.040845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06601474,-36.70558159,-1.009751364,997.247803,-2.839839,-0.04686,0.041122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0038329,-36.74459917,-1.011444724,997.247803,-2.843265,-0.04782,0.043753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.88537404,-36.64087906,-1.012494893,997.247803,-2.852869,-0.049354,0.046623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70874757,-36.75060472,-1.01730812,997.247803,-2.859112,-0.052832,0.051867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57487901,-36.83298645,-1.020946641,997.247803,-2.862547,-0.055714,0.055012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37684234,-36.95363542,-1.02631448,997.247803,-2.864802,-0.06047,0.057909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.28692093,-37.00796563,-1.028746392,997.247803,-2.863848,-0.062966,0.058026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2611674,-37.02341329,-1.029441549,997.247803,-2.859277,-0.064422,0.055475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.60599403,-36.86535234,-1.020724285,997.247803,-2.85884,-0.063925,0.052729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7096412,-36.80163518,-1.01791084,997.247803,-2.853994,-0.062106,0.048928
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78797588,-36.75315958,-1.015780613,997.24823,-2.853023,-0.060247,0.0477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02168162,-36.70579856,-1.01062037,997.24823,-2.85596,-0.057703,0.047653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.16863349,-36.61323162,-1.006611956,997.24823,-2.860619,-0.053017,0.049413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24155273,-36.5669836,-1.004619048,997.24823,-2.864831,-0.050346,0.0515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23470103,-36.57132423,-1.004806245,997.24823,-2.871529,-0.049341,0.055785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12862715,-36.63855027,-1.007704665,997.24823,-2.875779,-0.051394,0.059259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85064241,-36.81254162,-1.015273596,997.24823,-2.880314,-0.057919,0.06414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61665026,-36.95674524,-1.02161727,997.24823,-2.881078,-0.063905,0.066314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38686288,-37.19431145,-1.028988699,997.247009,-2.879922,-0.0741,0.067278
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.29581861,-37.34706037,-1.03259306,997.247009,-2.877559,-0.080849,0.066508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.02869229,-37.50521938,-1.039730193,997.247009,-2.86903,-0.089111,0.063367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51116302,-37.61487159,-1.03150668,997.247009,-2.870907,-0.092384,0.060851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.52174906,-37.60852024,-1.031225061,997.247009,-2.866188,-0.092918,0.057884
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61926721,-37.54993661,-1.028629907,997.247009,-2.865286,-0.090589,0.056582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91891085,-36.66581699,-1.012142585,997.247009,-2.864784,-0.084692,0.055128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0943337,-36.55559197,-1.00735118,997.247009,-2.864997,-0.080064,0.053882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.55458954,-36.46878352,-0.997320323,997.243713,-2.867626,-0.075695,0.051975
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91479688,-34.81819278,-0.968952032,997.243713,-2.862347,-0.070048,0.04772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03536235,-34.73507018,-0.965485122,997.243713,-2.858614,-0.067479,0.044114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.42074193,-35.11211822,-0.963091824,997.243713,-2.856406,-0.065103,0.038769
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75225344,-35.53618192,-0.962398536,997.243713,-2.876126,-0.064294,0.036098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.80209275,-35.50144416,-0.96099574,997.243713,-2.873381,-0.063473,0.033777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84911161,-35.48430058,-0.959879336,997.243713,-2.891727,-0.063158,0.033141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.85541601,-35.47987289,-0.959701499,997.243713,-2.891361,-0.063052,0.032835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75091506,-35.47318927,-0.961591559,997.247009,-2.88343,-0.063073,0.032416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79859935,-35.43987223,-0.960246715,997.247009,-2.880976,-0.062236,0.030321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8771565,-35.38480471,-0.958028781,997.247009,-2.877947,-0.060676,0.027575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18043158,-35.85424808,-0.958528533,997.247009,-2.873658,-0.056532,0.021775
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2542049,-36.63475504,-0.967253156,997.247009,-2.875138,-0.052986,0.01744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.52800638,-36.44449406,-0.959759936,997.247009,-2.869385,-0.046883,0.011383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.64547523,-36.30315151,-0.955770891,997.247009,-2.878268,-0.042145,0.008208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85004523,-36.15779184,-0.950124831,997.247009,-2.877323,-0.036885,0.006027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9089822,-36.98069924,-0.959662272,997.245789,-2.912095,-0.028384,0.004698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.06387252,-36.84730684,-0.955155757,997.245789,-2.919473,-0.023132,0.004758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.27723447,-36.69545403,-0.949353368,997.245789,-2.922173,-0.017048,0.005371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19720526,-36.17663744,-0.944047444,997.245789,-2.928013,-0.014367,0.005909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91740075,-36.11622555,-0.948348423,997.245789,-2.937021,-0.012293,0.005565
